epoch,learning_rate,loss,mae,mape,val_loss,val_mae,val_mape
17,0.0002500000118743628,0.16127008199691772,0.29921451210975647,205.4625244140625,1.2528669834136963,0.9016665816307068,306.82763671875
18,0.0002500000118743628,0.16008293628692627,0.29807373881340027,204.1988983154297,1.2433080673217773,0.8996545076370239,303.2085266113281
19,0.0001250000059371814,0.15278556942939758,0.29140907526016235,200.9195098876953,1.2296462059020996,0.895338773727417,294.82537841796875
0,0.0005000000237487257,0.3336338400840759,0.43000075221061707,255.29991149902344,1.289745569229126,0.9252508282661438,320.5235595703125
1,0.0005000000237487257,0.2641746699810028,0.38113754987716675,236.25762939453125,1.2983553409576416,0.9263458847999573,322.3367614746094
2,0.0005000000237487257,0.23705469071865082,0.36165937781333923,230.47560119628906,1.2719124555587769,0.9167168140411377,307.4996643066406
3,0.0005000000237487257,0.22044938802719116,0.34884020686149597,225.53067016601562,1.2838683128356934,0.9199517369270325,311.1407775878906
4,0.0005000000237487257,0.2089352011680603,0.33986949920654297,223.1051788330078,1.2756842374801636,0.914626955986023,311.28582763671875
5,0.0005000000237487257,0.20080441236495972,0.33310553431510925,219.99220275878906,1.2880995273590088,0.917485773563385,316.6265563964844
6,0.0002500000118743628,0.1802329570055008,0.31613871455192566,212.7879638671875,1.2566256523132324,0.9082705974578857,298.0177307128906
7,0.0002500000118743628,0.175700381398201,0.31205955147743225,210.3607940673828,1.2587887048721313,0.9078042507171631,301.45196533203125
8,0.0002500000118743628,0.17296895384788513,0.3096727728843689,209.1840057373047,1.2526053190231323,0.9055063128471375,296.4455261230469
9,0.0002500000118743628,0.1707862913608551,0.3076837658882141,208.43008422851562,1.260165810585022,0.9075947999954224,300.3630065917969
10,0.0002500000118743628,0.16880455613136292,0.30603939294815063,207.58457946777344,1.2414499521255493,0.9033598303794861,289.8932800292969
11,0.0002500000118743628,0.16681265830993652,0.3040894567966461,206.6062469482422,1.248086929321289,0.9034067988395691,295.3445129394531
12,0.0002500000118743628,0.16527216136455536,0.30280089378356934,206.15481567382812,1.2454280853271484,0.9023378491401672,294.1656494140625
13,0.0002500000118743628,0.16378016769886017,0.30155953764915466,205.7240447998047,1.2435028553009033,0.90224689245224,295.84716796875
14,0.0001250000059371814,0.1554976850748062,0.2940189242362976,201.3754119873047,1.2426642179489136,0.9001339673995972,292.11376953125
15,0.0001250000059371814,0.15421397984027863,0.2928107678890228,200.7076416015625,1.2414429187774658,0.9001164436340332,291.490478515625
16,0.0001250000059371814,0.15362320840358734,0.29224756360054016,200.72312927246094,1.2499972581863403,0.9033905267715454,293.2188720703125
17,6.25000029685907e-05,0.14926466345787048,0.28837165236473083,198.2430877685547,1.2413890361785889,0.8996402621269226,290.814453125
18,6.25000029685907e-05,0.14881782233715057,0.28790658712387085,198.30140686035156,1.240272879600525,0.899837851524353,290.1084899902344
19,6.25000029685907e-05,0.14837566018104553,0.28742071986198425,197.73074340820312,1.2444700002670288,0.8998149037361145,292.9473571777344
